,cut,color,clarity,depth,table,x,y,z,carat,price
21921,0,5,1,64.5,57.0,7.55,7.51,4.86,1.7,9996
21922,2,4,5,61.8,58.0,6.52,6.56,4.04,1.06,9997
21923,4,8,3,61.9,55.8,7.38,7.43,4.58,1.54,9998
21924,2,6,5,62.2,57.0,6.8,6.87,4.25,1.23,9999
21925,4,5,3,61.2,57.0,6.96,6.99,4.27,1.26,9999
21926,1,6,1,64.2,60.0,7.89,7.81,5.04,2.0,9999
21927,1,7,3,64.0,59.0,7.25,7.19,4.62,1.51,10000
21928,4,9,3,60.5,58.0,7.73,7.74,4.68,1.7,10002
21929,4,4,5,60.6,59.0,6.5,6.53,3.95,1.03,10003
21930,2,6,5,60.6,55.0,6.93,7.02,4.23,1.23,10004
21931,4,5,3,61.6,55.0,6.93,6.96,4.28,1.25,10006
21932,2,8,1,61.4,63.0,8.19,7.96,4.96,2.01,10009
21933,2,5,4,62.3,58.0,6.76,6.85,4.24,1.21,10009
21934,3,8,3,59.9,60.0,7.42,7.36,4.43,1.51,10010
21935,0,3,1,64.6,58.0,6.25,6.2,4.02,1.01,10011
21936,4,5,5,60.5,55.0,6.67,6.58,4.01,1.05,10011
21937,4,9,4,62.0,53.0,7.57,7.56,4.69,1.6,10011
21938,3,7,2,61.2,60.0,7.46,7.37,4.54,1.51,10012
21939,3,6,4,62.1,59.0,7.06,7.02,4.37,1.35,10012
21940,2,4,1,63.2,56.0,7.32,7.26,4.61,1.51,10012
21941,3,7,2,61.3,60.0,7.33,7.29,4.48,1.51,10012
21942,4,7,2,61.3,56.0,7.44,7.4,4.55,1.51,10012
21943,3,8,3,62.0,58.0,7.36,7.41,4.58,1.53,10013
21944,4,5,4,60.9,57.0,6.73,6.76,4.11,1.13,10016
21945,3,5,4,62.6,59.0,6.81,6.76,4.25,1.21,10018
21946,2,5,6,62.9,57.0,6.35,6.41,4.01,1.01,10019
21947,2,6,2,60.1,61.0,7.28,7.4,4.41,1.5,10019
21948,2,6,2,62.1,58.0,7.26,7.3,4.52,1.5,10019
21949,4,4,5,62.9,55.0,6.47,6.51,4.08,1.04,10019
21950,2,6,5,60.9,56.0,6.95,7.01,4.25,1.26,10020
21951,3,6,2,58.7,60.0,7.55,7.48,4.41,1.51,10020
21952,3,7,2,60.7,59.0,7.43,7.39,4.5,1.51,10020
21953,3,6,2,60.6,58.0,7.47,7.39,4.5,1.51,10020
21954,3,6,2,59.7,58.0,7.5,7.45,4.46,1.51,10020
21955,3,6,2,62.0,58.0,7.31,7.26,4.52,1.51,10020
21956,2,7,3,60.9,59.0,7.37,7.43,4.51,1.5,10023
21957,3,5,5,62.4,59.0,6.58,6.66,4.13,1.12,10028
21958,3,5,4,60.3,58.0,7.06,7.04,4.25,1.27,10028
21959,2,4,7,61.7,60.0,6.38,6.52,3.98,1.02,10029
21960,3,6,1,59.1,58.0,7.77,7.69,4.57,1.66,10030
21961,2,5,7,62.8,57.0,6.4,6.47,4.04,1.03,10032
21962,2,8,4,62.9,59.9,7.27,7.31,4.59,1.52,10032
21963,3,5,4,62.5,58.0,6.87,6.83,4.28,1.24,10033
21964,2,5,4,62.0,59.0,6.84,6.87,4.25,1.23,10035
21965,2,6,2,61.3,59.0,7.38,7.41,4.53,1.54,10036
21966,1,6,4,63.6,57.0,7.23,7.14,4.57,1.5,10036
21967,4,6,5,62.3,56.0,6.81,6.84,4.25,1.22,10038
21968,4,6,4,62.0,55.0,6.98,7.02,4.34,1.3,10038
21969,3,7,2,59.0,62.0,7.39,7.31,4.56,1.5,10038
21970,3,8,3,60.2,60.0,7.58,7.61,4.57,1.59,10039
21971,3,8,1,60.1,59.0,8.34,8.3,5.0,2.09,10042
21972,3,8,3,60.5,60.0,7.93,7.86,4.78,1.83,10043
21973,4,4,5,61.4,56.0,6.65,6.55,4.05,1.07,10043
21974,3,8,1,62.0,58.0,7.76,7.72,4.8,1.76,10043
21975,2,7,4,61.5,54.0,7.34,7.42,4.54,1.51,10045
21976,2,4,2,60.5,63.0,7.42,7.35,4.48,1.5,10046
21977,4,5,5,61.6,57.0,6.57,6.6,4.06,1.08,10046
21978,2,5,7,63.2,63.0,6.26,6.24,3.95,1.0,10046
21979,3,3,5,61.6,60.0,6.41,6.36,3.93,1.0,10046
21980,4,5,5,61.1,57.0,6.51,6.54,3.99,1.03,10049
21981,2,8,3,62.3,58.0,7.32,7.28,4.55,1.52,10051
21982,4,3,1,60.9,53.0,7.92,7.85,4.8,1.77,10051
21983,4,5,5,62.1,55.0,6.57,6.6,4.09,1.08,10052
21984,3,6,5,62.8,59.0,6.72,6.65,4.2,1.2,10053
21985,2,7,2,63.3,57.0,7.23,7.34,4.61,1.51,10053
21986,4,6,7,61.2,54.0,6.71,6.73,4.11,1.11,10053
21987,3,4,4,60.7,57.0,6.89,6.81,4.16,1.2,10053
21988,3,6,5,61.2,58.0,6.88,6.84,4.2,1.2,10053
21989,3,8,4,60.3,62.0,7.76,7.7,4.66,1.71,10055
21990,3,6,1,62.9,58.0,7.87,7.81,4.93,1.89,10055
21991,4,5,6,62.3,53.0,6.37,6.43,3.99,1.0,10058
21992,4,5,5,62.3,57.0,6.56,6.58,4.09,1.07,10061
21993,3,9,5,62.6,59.0,7.58,7.54,4.73,1.66,10062
21994,4,7,2,59.8,59.0,7.48,7.54,4.49,1.53,10063
21995,3,7,2,58.0,59.0,7.57,7.54,4.38,1.51,10063
21996,3,3,1,61.9,58.0,7.54,7.49,4.65,1.6,10064
21997,3,5,5,60.5,60.0,6.98,6.87,4.19,1.2,10064
21998,3,6,7,61.3,58.0,6.64,6.6,4.06,1.09,10065
21999,2,5,6,62.5,59.0,6.59,6.63,4.13,1.11,10069
22000,4,6,4,62.7,57.0,7.1,7.04,4.43,1.34,10070
22001,3,6,4,61.5,59.0,7.06,7.0,4.32,1.31,10071
22002,4,6,4,62.2,56.0,7.05,7.01,4.37,1.31,10071
22003,4,6,4,61.5,57.0,7.06,7.02,4.33,1.31,10071
22004,0,6,0,66.9,57.0,8.39,8.33,5.6,2.52,10076
22005,2,7,4,59.5,63.0,7.51,7.44,4.45,1.53,10076
22006,3,5,4,62.7,58.0,6.93,6.86,4.32,1.26,10076
22007,4,9,3,63.0,57.0,7.64,7.6,4.8,1.73,10076
22008,3,7,2,62.5,58.0,7.33,7.29,4.57,1.52,10078
22009,2,7,2,63.1,58.0,7.45,7.39,4.68,1.6,10078
22010,1,7,2,63.6,57.0,7.3,7.25,4.63,1.52,10078
22011,1,7,2,63.8,60.0,7.3,7.24,4.64,1.52,10078
22012,4,3,4,61.1,57.0,6.84,6.87,4.19,1.19,10079
22013,2,4,1,63.5,60.0,7.25,7.21,4.59,1.5,10080
22014,4,8,4,61.3,57.0,7.35,7.32,4.5,1.5,10080
22015,3,8,4,62.7,59.0,7.3,7.25,4.56,1.5,10080
22016,3,4,1,59.5,55.0,7.51,7.47,4.46,1.5,10080
22017,3,7,2,61.4,58.0,7.41,7.28,4.51,1.5,10080
22018,4,7,4,61.3,55.0,7.37,7.34,4.51,1.5,10080
22019,3,4,1,61.2,59.0,7.41,7.36,4.52,1.5,10080
22020,4,7,5,61.4,54.0,4.4,4.43,2.71,0.32,628
22021,4,8,6,61.6,55.0,4.55,4.58,2.81,0.35,628
22022,4,9,3,62.0,55.0,4.81,4.87,3.0,0.42,628
22023,4,6,3,61.0,55.0,4.56,4.58,2.79,0.34,628
22024,4,6,4,61.4,56.0,4.42,4.47,2.73,0.32,628
22025,4,4,1,62.1,54.1,4.64,4.69,2.9,0.38,628
22026,4,4,1,61.8,56.0,4.62,4.66,2.87,0.38,628
22027,4,5,2,62.0,54.0,4.36,4.38,2.71,0.31,628
22028,4,4,2,61.1,55.0,4.74,4.75,2.9,0.39,628
22029,1,6,4,57.0,62.0,4.51,4.54,2.58,0.32,628
22030,4,7,2,62.6,56.0,4.48,4.46,2.8,0.34,628
22031,2,7,2,63.3,56.0,4.46,4.45,2.82,0.34,628
22032,4,7,2,60.7,56.0,4.58,4.52,2.76,0.34,628
22033,1,7,2,63.7,57.0,4.45,4.44,2.83,0.34,628
22034,3,7,3,61.9,58.0,4.39,4.37,2.71,0.31,628
22035,4,7,3,62.0,57.0,4.38,4.33,2.7,0.31,628
22036,3,7,3,59.7,61.0,4.42,4.39,2.63,0.31,628
22037,4,8,4,61.6,55.0,4.36,4.34,2.68,0.31,628
22038,4,8,4,61.9,54.0,4.38,4.34,2.7,0.31,628
22039,3,8,4,60.8,59.0,4.41,4.37,2.67,0.31,628
22040,3,8,4,59.2,60.0,4.45,4.4,2.62,0.31,628
22041,4,8,4,62.8,55.0,4.35,4.31,2.72,0.31,628
22042,2,8,4,63.2,56.0,4.33,4.28,2.72,0.31,628
22043,3,8,4,63.0,58.0,4.32,4.29,2.71,0.31,628
22044,3,8,4,62.6,59.0,4.33,4.29,2.7,0.31,628
22045,3,8,4,62.3,59.0,4.35,4.29,2.69,0.31,628
22046,1,8,4,63.7,55.0,4.33,4.3,2.75,0.31,628
22047,4,8,4,62.8,57.0,4.32,4.28,2.7,0.31,628
22048,1,8,4,63.9,56.0,4.3,4.28,2.74,0.31,628
22049,1,8,4,63.8,56.0,4.32,4.27,2.74,0.31,628
22050,3,4,1,60.7,55.0,7.44,7.39,4.5,1.5,10080
22051,0,4,1,66.3,60.0,7.09,7.02,4.68,1.5,10080
22052,4,6,7,62.3,55.0,6.79,6.73,4.21,1.16,10082
22053,4,6,7,62.0,57.0,6.73,6.7,4.16,1.16,10082
22054,3,3,4,60.2,59.0,6.89,6.86,4.14,1.21,10083
22055,3,7,3,59.2,61.0,7.83,7.77,4.62,1.71,10084
22056,1,6,1,62.8,59.3,7.55,7.62,4.76,1.72,10084
22057,4,4,1,62.3,57.0,7.8,7.7,4.83,1.74,10085
22058,1,6,2,63.3,58.0,7.2,7.26,4.58,1.51,10085
22059,2,7,1,62.1,59.0,7.65,7.78,4.79,1.74,10086
22060,3,6,2,62.7,58.0,7.28,7.23,4.55,1.5,10087
22061,1,4,2,60.4,61.0,7.33,7.37,4.44,1.51,10088
22062,2,9,4,62.2,56.0,7.83,7.96,4.91,1.82,10090
22063,2,7,3,61.9,57.0,7.32,7.36,4.54,1.51,10090
22064,4,5,3,62.2,56.0,6.98,6.94,4.33,1.3,10090
22065,3,5,3,60.4,59.0,7.12,7.06,4.28,1.3,10090
22066,2,8,5,63.3,58.0,7.27,7.24,4.59,1.5,10090
22067,3,4,1,62.4,60.0,7.41,7.36,4.61,1.56,10090
22068,3,3,1,59.9,60.0,7.48,7.41,4.46,1.5,10090
22069,3,6,1,58.9,62.0,7.79,7.72,4.57,1.7,10091
22070,4,8,3,61.5,56.0,7.56,7.49,4.63,1.57,10093
22071,4,5,5,60.3,55.0,6.65,6.68,4.02,1.07,10093
22072,2,4,3,63.1,56.0,6.95,6.9,4.37,1.31,10094
22073,3,7,2,61.9,57.0,7.35,7.31,4.54,1.49,10096
22074,4,8,1,62.1,58.0,7.64,7.56,4.72,1.71,10096
22075,4,7,2,61.9,58.0,7.33,7.37,4.55,1.51,10096
22076,1,6,4,62.8,60.0,6.87,6.92,4.33,1.33,10096
22077,3,8,4,61.2,59.0,7.39,7.41,4.53,1.53,10098
22078,2,8,1,61.2,57.0,7.71,7.76,4.73,1.75,10098
22079,4,8,3,62.5,57.0,7.49,7.43,4.66,1.61,10098
22080,4,6,4,61.9,56.0,7.03,7.13,4.38,1.31,10099
22081,4,5,4,62.3,57.0,6.83,6.79,4.24,1.22,10100
22082,1,8,2,57.9,61.0,7.78,7.74,4.49,1.64,10102
22083,4,4,5,61.7,57.0,6.55,6.61,4.06,1.07,10104
22084,4,8,2,62.4,56.0,7.48,7.46,4.66,1.59,10106
22085,2,8,3,60.5,63.0,7.52,7.45,4.53,1.59,10106
22086,2,9,2,61.4,55.0,7.86,7.8,4.81,1.8,10107
22087,4,9,2,59.8,61.0,7.87,7.91,4.72,1.79,10108
22088,3,6,5,62.0,58.0,6.9,6.85,4.26,1.22,10111
22089,3,4,5,59.9,59.0,6.73,6.7,4.02,1.09,10111
22090,2,8,4,61.8,57.0,7.5,7.56,4.64,1.58,10112
22091,2,3,5,61.7,58.0,6.37,6.41,3.94,1.0,10113
22092,4,6,6,63.2,56.0,6.78,6.83,4.3,1.23,10113
22093,2,4,2,63.1,56.0,7.24,7.22,4.56,1.51,10113
22094,4,3,3,62.6,56.0,6.87,6.84,4.29,1.25,10114
22095,3,3,4,61.7,59.0,6.77,6.72,4.16,1.17,10115
22096,2,6,2,63.3,60.0,7.2,7.24,4.57,1.51,10116
22097,3,3,2,62.2,59.0,7.34,7.29,4.55,1.51,10122
22098,4,3,1,63.0,56.0,7.3,7.25,4.58,1.5,10122
22099,4,6,4,62.1,57.0,6.91,6.94,4.3,1.28,10126
22100,4,7,5,61.6,54.0,7.25,7.29,4.48,1.43,10129
22101,1,7,4,59.9,61.0,7.34,7.39,4.41,1.51,10129
22102,4,5,1,61.9,57.0,7.37,7.33,4.55,1.52,10129
22103,2,8,3,61.7,55.0,7.39,7.32,4.54,1.52,10130
22104,2,3,5,60.8,58.0,6.49,6.53,3.96,1.04,10130
22105,4,4,5,62.3,56.0,6.51,6.61,4.09,1.07,10133
22106,2,7,2,62.8,56.0,7.53,7.57,4.74,1.66,10134
22107,1,5,3,64.0,56.0,7.18,7.13,4.64,1.5,10134
22108,3,4,6,60.3,54.0,6.59,6.47,3.94,1.0,10134
22109,4,9,2,62.3,57.0,7.88,7.82,4.89,1.87,10137
22110,3,4,4,60.3,58.0,6.95,6.91,4.18,1.21,10137
22111,4,5,4,61.5,54.0,6.93,6.89,4.25,1.24,10138
22112,4,5,4,60.9,54.0,6.98,6.95,4.24,1.24,10138
22113,2,6,2,63.1,59.0,7.22,7.27,4.57,1.5,10139
22114,2,5,6,59.7,55.0,6.77,6.82,4.06,1.11,10141
22115,4,3,4,61.9,56.0,6.58,6.61,4.09,1.1,10144
22116,2,7,2,62.5,58.0,7.28,7.34,4.57,1.52,10145
22117,4,7,2,62.9,60.0,7.36,7.28,4.61,1.53,10145
22118,2,8,7,62.9,58.0,7.21,7.31,4.57,1.5,10147
22119,3,3,5,60.2,58.0,6.57,6.51,3.94,1.01,10147
22120,4,4,1,62.6,53.0,7.4,7.32,4.61,1.51,10147
22121,3,7,2,62.2,61.0,7.38,7.32,4.57,1.57,10149
22122,2,6,2,62.5,58.0,7.26,7.3,4.55,1.52,10150
22123,3,8,2,61.5,59.0,7.63,7.58,4.68,1.68,10151
22124,4,7,2,62.3,57.0,7.41,7.36,4.6,1.53,10153
22125,4,6,4,60.5,57.0,7.1,7.14,4.31,1.31,10155
22126,3,3,3,61.1,58.0,6.85,6.83,4.18,1.2,10161
22127,2,8,1,63.2,58.0,7.75,7.66,4.87,1.8,10161
22128,3,7,2,60.4,59.0,7.89,7.85,4.75,1.83,10162
22129,2,8,4,62.2,59.0,7.27,7.3,4.53,1.5,10164
22130,3,8,4,61.6,58.0,7.39,7.42,4.56,1.54,10164
22131,1,8,4,63.6,60.0,7.3,7.33,4.65,1.54,10164
22132,4,8,4,62.0,54.0,7.32,7.38,4.56,1.5,10164
22133,2,8,3,60.7,60.0,7.61,7.68,4.64,1.67,10165
22134,2,9,4,62.9,58.0,7.54,7.67,4.79,1.7,10165
22135,3,9,7,62.1,58.0,7.47,7.53,4.66,1.61,10165
22136,3,6,7,59.4,61.0,6.95,6.92,4.12,1.2,10169
22137,4,8,4,60.2,60.0,7.51,7.48,4.51,1.53,10171
22138,2,5,5,63.8,58.0,6.67,6.69,4.26,1.2,10173
22139,4,5,3,61.5,54.0,6.88,6.89,4.24,1.21,10177
22140,3,9,1,58.8,58.0,8.57,8.53,5.03,2.19,10179
22141,3,4,2,60.2,58.0,7.44,7.37,4.46,1.52,10180
22142,1,6,3,63.6,56.0,6.31,6.24,3.99,1.01,10181
22143,4,8,1,62.6,56.0,8.05,8.01,5.03,2.02,10181
22144,3,7,1,61.0,60.0,8.28,8.19,5.02,2.09,10182
22145,0,7,1,64.9,56.0,7.88,7.81,5.09,2.01,10184
22146,0,7,1,64.9,56.0,7.88,7.81,5.09,2.01,10184
22147,1,8,2,64.1,60.0,7.92,7.88,5.06,2.01,10184
22148,1,8,2,64.1,60.0,7.92,7.88,5.06,2.01,10184
22149,2,7,1,63.1,59.0,7.96,7.88,5.0,2.01,10184
22150,2,4,4,62.0,58.0,6.9,6.96,4.3,1.24,10185
22151,4,7,4,61.2,58.0,7.36,7.42,4.52,1.51,10186
22152,4,6,4,61.5,56.0,7.12,7.15,4.39,1.35,10193
22153,3,8,3,62.0,58.0,7.41,7.36,4.58,1.53,10196
22154,4,5,5,62.0,56.0,6.63,6.6,4.1,1.09,10196
22155,4,5,6,60.5,60.0,6.45,6.47,3.91,1.01,10197
22156,4,8,3,61.4,55.0,7.49,7.55,4.62,1.58,10197
22157,4,5,2,60.9,57.0,7.58,7.51,4.6,1.61,10197
22158,2,7,2,62.0,60.0,7.4,7.44,4.6,1.57,10200
22159,3,6,5,59.9,60.0,6.98,7.0,4.19,1.24,10202
22160,2,4,4,59.9,61.0,6.96,6.99,4.18,1.24,10202
22161,3,6,5,61.0,58.0,6.96,7.01,4.26,1.27,10203
22162,2,5,6,61.0,58.0,6.64,6.61,4.04,1.08,10204
22163,2,7,3,63.4,57.0,7.27,7.2,4.59,1.5,10206
22164,0,7,3,65.2,58.0,7.12,7.06,4.62,1.5,10206
22165,3,3,1,60.5,59.0,7.37,7.27,4.43,1.5,10206
22166,4,8,4,62.3,57.0,7.44,7.48,4.65,1.57,10209
22167,4,5,1,61.6,56.0,7.41,7.45,4.58,1.56,10210
22168,4,4,1,62.5,57.0,7.29,7.34,4.57,1.51,10210
22169,3,5,5,62.4,59.0,6.66,6.58,4.13,1.12,10211
22170,3,4,1,61.0,59.0,7.39,7.33,4.49,1.52,10214
22171,4,8,4,62.9,60.0,7.31,7.27,4.59,1.52,10214
22172,2,4,1,63.3,58.0,7.31,7.25,4.61,1.52,10214
22173,4,4,2,62.3,57.0,7.33,7.28,4.55,1.5,10214
22174,4,4,3,61.3,56.0,6.89,6.84,4.21,1.2,10214
22175,2,8,4,61.1,61.0,7.32,7.37,4.49,1.51,10215
22176,2,7,2,59.8,60.0,7.64,7.68,4.58,1.63,10216
22177,1,6,2,58.8,62.0,7.4,7.49,4.38,1.51,10216
22178,0,5,2,59.7,66.0,7.59,7.47,4.49,1.55,10217
22179,4,6,2,61.7,56.0,7.36,7.32,4.53,1.5,10219
22180,3,6,2,61.3,59.0,7.41,7.38,4.53,1.54,10219
22181,3,6,2,60.2,61.0,7.28,7.2,4.36,1.5,10219
22182,3,3,5,62.4,60.0,6.31,6.36,3.95,1.01,10221
22183,3,6,2,62.3,58.0,7.35,7.31,4.57,1.52,10221
22184,4,6,4,62.0,55.0,7.02,6.98,4.34,1.3,10221
22185,4,6,5,62.3,56.0,6.84,6.81,4.25,1.22,10221
22186,4,4,5,61.3,56.0,6.53,6.6,4.02,1.07,10222
22187,3,8,3,60.2,60.0,7.61,7.58,4.57,1.59,10222
22188,3,7,3,59.3,59.0,7.53,7.59,4.48,1.53,10224
22189,3,7,3,59.8,58.0,7.49,7.52,4.49,1.53,10224
22190,2,7,3,62.8,58.0,7.21,7.28,4.55,1.51,10225
22191,2,6,4,58.3,60.0,7.3,7.35,4.27,1.37,10226
22192,4,6,7,61.7,57.0,6.65,6.7,4.12,1.13,10228
22193,4,8,2,61.8,56.0,7.37,7.34,4.55,1.51,10232
22194,4,6,6,60.2,57.0,7.02,6.94,4.2,1.21,10232
22195,3,6,2,62.5,60.0,7.28,7.32,4.56,1.51,10235
22196,4,8,2,62.4,55.0,7.49,7.52,4.68,1.61,10236
22197,4,5,5,60.4,56.0,6.82,6.78,4.11,1.12,10236
22198,2,8,4,62.3,59.0,7.46,7.51,4.66,1.6,10238
22199,4,7,2,61.4,55.0,7.38,7.48,4.56,1.52,10239
22200,4,3,4,61.2,58.0,6.73,6.76,4.13,1.16,10241
22201,4,5,3,59.6,60.0,7.06,7.16,4.24,1.31,10243
22202,4,6,4,62.2,57.0,7.09,7.05,4.4,1.35,10244
22203,3,5,4,61.9,58.0,6.82,6.76,4.2,1.21,10245
22204,4,5,5,62.1,56.0,6.55,6.59,4.08,1.09,10246
22205,2,7,1,60.8,56.0,7.67,7.72,4.68,1.7,10255
22206,4,7,6,62.1,56.0,7.05,7.11,4.4,1.34,10255
22207,1,7,4,63.4,59.0,7.2,7.29,4.59,1.5,10256
22208,4,6,5,60.6,56.0,6.9,6.89,4.18,1.21,10256
22209,3,4,5,59.7,58.0,6.83,6.91,4.1,1.14,10258
22210,2,5,7,63.0,55.0,6.36,6.53,4.06,1.04,10264
22211,4,3,5,61.3,58.0,6.55,6.64,4.04,1.07,10266
22212,3,6,2,60.6,60.0,7.45,7.41,4.5,1.51,10267
22213,4,6,1,62.8,59.0,7.62,7.55,4.76,1.72,10268
22214,3,7,1,62.1,59.0,7.78,7.65,4.79,1.74,10270
22215,1,6,2,62.9,58.0,7.17,7.3,4.55,1.5,10271
22216,3,7,2,62.3,59.0,7.29,7.23,4.52,1.51,10274
22217,4,3,1,61.1,56.0,7.45,7.48,4.56,1.55,10275
22218,2,5,4,60.8,58.0,6.9,6.94,4.21,1.23,10276
22219,1,7,2,61.5,61.0,7.29,7.34,4.5,1.51,10277
22220,3,7,2,61.8,59.0,7.45,7.38,4.58,1.55,10277
22221,4,8,3,62.7,56.0,7.36,7.4,4.63,1.57,10278
22222,3,3,1,61.3,58.0,7.56,7.49,4.61,1.61,10278
22223,2,7,2,62.2,58.0,7.32,7.45,4.59,1.54,10279
22224,4,3,1,59.4,59.0,7.73,7.67,4.57,1.63,10281
22225,3,8,4,61.2,59.0,7.41,7.39,4.53,1.53,10282
22226,4,8,1,62.8,57.0,8.11,8.07,5.08,2.04,10282
22227,2,5,3,60.1,58.0,6.85,6.92,4.14,1.21,10283
22228,4,4,5,61.4,56.0,6.49,6.45,3.97,1.01,10283
22229,4,7,2,61.4,55.0,7.56,7.51,4.63,1.59,10284
22230,2,5,4,62.5,58.0,6.83,6.94,4.3,1.26,10284
22231,2,4,4,61.5,59.0,6.91,6.95,4.26,1.25,10285
22232,4,8,4,61.2,55.0,7.49,7.47,4.58,1.55,10286
22233,3,5,1,58.7,58.0,7.76,7.68,4.53,1.6,10286
22234,4,4,5,61.7,57.0,6.61,6.55,4.06,1.07,10288
22235,1,7,3,63.6,58.0,7.22,7.27,4.61,1.5,10291
22236,1,7,3,61.2,61.0,7.25,7.32,4.46,1.5,10291
22237,3,7,3,62.2,58.0,7.27,7.36,4.55,1.5,10291
22238,3,7,3,60.8,59.0,7.34,7.36,4.47,1.5,10291
22239,3,3,1,59.2,62.0,7.51,7.46,4.43,1.52,10291
22240,4,4,4,61.7,55.0,6.58,6.61,4.07,1.08,10292
22241,2,4,1,62.6,60.0,7.39,7.49,4.66,1.61,10293
22242,4,6,6,61.0,57.0,6.87,6.93,4.21,1.21,10295
22243,4,4,5,62.5,57.0,6.52,6.57,4.09,1.08,10300
22244,3,8,4,60.6,57.0,7.51,7.44,4.53,1.52,10300
22245,4,6,3,62.3,56.0,7.28,7.2,4.51,1.46,10302
22246,1,3,1,61.9,61.0,7.31,7.38,4.55,1.5,10302
22247,3,6,5,62.7,58.0,6.95,6.86,4.33,1.26,10302
22248,4,6,5,60.3,57.0,6.98,6.97,4.21,1.23,10304
22249,4,6,5,61.0,57.0,6.93,6.9,4.22,1.23,10304
22250,4,6,5,61.5,57.0,6.65,6.67,4.1,1.12,10305
22251,3,9,1,58.4,58.0,8.52,8.5,4.97,2.14,10306
22252,3,3,1,61.4,54.0,7.51,7.43,4.59,1.52,10308
22253,4,6,5,61.3,55.0,6.86,6.81,4.19,1.18,10308
22254,2,8,3,61.1,58.6,7.49,7.53,4.59,1.59,10309
22255,4,9,4,62.4,56.0,7.59,7.63,4.75,1.71,10309
22256,4,6,3,61.7,56.0,7.2,7.25,4.46,1.4,10311
22257,4,9,3,62.6,56.0,7.95,7.87,4.95,1.86,10312
22258,4,4,5,61.8,56.0,6.55,6.59,4.06,1.08,10313
22259,4,6,7,61.1,57.0,6.7,6.76,4.11,1.14,10313
22260,2,7,2,62.8,55.0,7.29,7.32,4.59,1.51,10314
22261,4,4,5,61.6,56.0,6.6,6.64,4.08,1.09,10314
22262,3,3,5,60.8,58.0,6.53,6.49,3.96,1.04,10314
22263,3,4,2,62.7,58.0,7.37,7.3,4.6,1.54,10314
22264,4,5,4,61.1,55.0,6.76,6.82,4.15,1.15,10316
22265,4,5,1,61.8,58.0,7.38,7.4,4.57,1.52,10316
22266,2,4,1,62.6,59.0,7.53,7.61,4.74,1.69,10317
22267,4,6,5,62.2,55.0,6.86,6.9,4.28,1.23,10317
22268,4,6,5,62.7,56.0,6.81,6.84,4.28,1.23,10317
22269,2,7,3,63.0,57.0,7.25,7.3,4.58,1.51,10319
22270,2,6,5,61.5,58.0,6.9,6.96,4.26,1.27,10321
22271,4,5,5,61.4,56.0,6.77,6.72,4.14,1.13,10327
22272,2,5,6,62.2,59.0,6.56,6.69,4.12,1.1,10329
22273,3,7,2,60.1,60.0,7.47,7.45,4.48,1.52,10330
22274,3,7,2,62.5,58.0,7.34,7.28,4.57,1.52,10330
22275,3,8,2,62.0,59.0,7.59,7.64,4.72,1.7,10331
22276,2,7,2,60.6,59.0,7.41,7.45,4.5,1.51,10331
22277,3,7,3,62.4,58.0,7.44,7.39,4.63,1.56,10331
22278,3,8,7,62.9,58.0,7.31,7.21,4.57,1.5,10332
22279,4,4,5,60.9,56.0,6.66,6.7,4.07,1.09,10333
22280,4,8,3,61.8,56.0,7.41,7.45,4.59,1.56,10333
22281,3,7,3,60.6,58.0,7.72,7.65,4.66,1.7,10333
22282,4,7,3,62.8,55.0,7.61,7.54,4.76,1.7,10333
22283,3,7,3,59.0,58.0,7.77,7.72,4.57,1.7,10333
22284,4,3,4,61.0,57.0,6.88,6.85,4.19,1.21,10335
22285,2,8,4,59.7,61.0,7.51,7.62,4.52,1.57,10336
22286,3,7,5,61.4,58.0,7.66,7.62,4.69,1.7,10337
22287,4,8,3,61.1,55.0,7.48,7.53,4.59,1.58,10338
22288,4,5,1,62.6,59.0,7.53,7.57,4.73,1.66,10338
22289,3,5,4,58.4,59.0,7.36,7.32,4.29,1.42,10338
22290,4,4,1,61.2,57.0,7.42,7.46,4.55,1.53,10339
22291,2,4,0,62.0,60.0,8.25,8.33,5.14,2.18,10340
22292,2,7,1,61.1,57.0,7.55,7.5,4.6,1.6,10340
22293,3,5,4,60.9,58.0,6.97,7.01,4.26,1.29,10341
22294,2,8,2,63.1,57.0,7.51,7.46,4.72,1.7,10341
22295,3,5,6,60.8,58.0,6.55,6.48,3.96,1.01,10341
22296,4,6,5,62.4,53.3,6.94,6.95,4.33,1.27,10342
22297,4,6,6,61.7,57.0,6.84,6.9,4.13,1.17,10342
22298,4,5,3,62.4,54.0,6.84,6.87,4.28,1.23,10342
22299,4,7,2,62.5,57.0,7.43,7.39,4.63,1.58,10345
22300,2,8,3,60.0,58.0,7.61,7.68,4.59,1.6,10346
22301,2,5,7,60.1,57.0,6.45,6.52,3.9,1.0,10346
22302,4,7,1,61.6,55.0,7.58,7.62,4.68,1.65,10349
22303,3,8,4,61.6,58.0,7.42,7.39,4.56,1.54,10349
22304,2,8,4,61.1,63.0,7.43,7.36,4.52,1.54,10349
22305,1,8,4,63.6,60.0,7.33,7.3,4.65,1.54,10349
22306,3,4,6,62.5,59.0,6.41,6.46,4.02,1.04,10350
22307,4,3,3,61.7,56.0,6.63,6.67,4.1,1.1,10350
22308,3,9,7,62.1,58.0,7.53,7.47,4.66,1.61,10350
22309,2,6,3,60.1,62.0,7.16,7.25,4.33,1.4,10351
